지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 시각(hhmi),평균 풍속(m/s),평균 상대습도(%),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),평균 지면온도(°C),평균 30cm 지중온도(°C),5.0m 지중온도(°C)
185,2016-11-23,8.1,7.5,844,8.7,443,0,0,0,0,0,0,25.9,2400,20.5,2400,12.4,63.6,1200,1.12,4.88,0,0,0,0,7.5,0,0
185,2016-11-24,7.3,5.6,900,8.2,21,0,0,0,0,0,0.1,27.4,247,20.8,247,10.6,62.9,1200,0.56,2.33,0,0,0,0,6.5,0,0
185,2016-11-25,8.6,6.5,351,10.8,1244,0,0,0,0,0,0,10.9,1213,6.9,1208,5.2,63.1,1200,1.51,8.06,0,0,0,0,8,0,0
185,2016-11-26,10.2,7.8,332,13,1237,0,0,0,0,0,12.7,16.2,1900,10.6,2109,5.2,81.5,900,0.29,1.04,0,0,0,0,8.8,0,0
185,2016-11-27,11.2,10.1,33,12.6,1317,0,0,0,0,0,0,20.4,1749,16.7,1755,10.5,63,1300,0.81,4.27,0,0,0,0,10.1,0,0
185,2016-11-28,9.3,8.3,2349,11.4,9,0,0,0,0,0,0,20.4,502,15.6,931,11.3,63.3,1300,1.04,5.1,0,0,0,0,8.4,0,0
185,2016-11-29,9.5,6.9,638,11.5,2348,0,0,0,0,0,0,15.5,29,10.7,1029,6.7,57.5,1100,1.43,8.6,0,0,0,0,8,0,0
185,2016-11-30,12.8,8.9,12,15.2,1416,0,0,0,0,0,0.2,16.9,1451,14.6,1503,6.5,73.4,1000,0.29,1.39,0,0,0,0,11,0,0
185,2016-12-01,11.4,8.4,2201,13.4,1303,0,0,0,0,0,0,21,1631,16.5,1638,11.5,62.5,1200,1.19,6.23,0,0,0,0,10.6,0,0
185,2016-12-02,8.7,7.3,2127,9.8,1225,0,0,0,0,0,0,16.3,29,10.8,32,7.8,66.3,1200,1.6,9.41,0,0,0,0,7.6,0,0
185,2016-12-03,10.2,7.1,558,13.9,1532,0,0,0,0,0,0,10.9,714,7.1,429,4.4,71.6,1300,1.42,7.73,0,0,0,0,8.7,0,0
185,2016-12-04,12,10.5,2211,13.7,1355,0,0,0,0,0,0.1,11.8,547,8.5,538,5.4,77.3,1000,0.42,2.2,0,0,0,0,10.7,0,0
185,2016-12-05,13.4,10.1,2400,16.7,1300,0,0,0,0,0,0,18.9,2315,14.1,2323,8.3,71.4,1200,1.09,5.73,0,0,0,0,12.9,0,0
185,2016-12-06,7,5.3,2132,10.3,2,0,0,0,0,0,0,24.1,424,18.3,202,10,67.8,1400,0.93,5.62,0,0,0,0,7.1,0,0
185,2016-12-07,10.6,6,1,15.1,1322,0,0,0,0,0,0,13.8,1755,10.3,1804,7.3,63.3,1200,1.24,7.01,0,0,0,0,9.7,0,0
185,2016-12-08,11.8,7.6,505,14.9,2337,0,0,0,0,0,0,15.9,2348,13.9,2356,5.5,66.5,1200,1.34,6.85,0,0,0,0,10.2,0,0
185,2016-12-09,9.6,6.3,2325,14.7,2,0,0,0,0,0,0,18.1,549,14.6,215,10.9,67.5,1200,1.45,8.04,0,0,0,0,9.4,0,0
185,2016-12-10,7.1,5.8,2245,8.5,1348,0,0,0,0,0,0,14.6,234,9.9,235,8.2,58,1300,1.06,4.63,0,0,0,0,6.5,0,0
185,2016-12-11,7.9,4.6,531,10.7,1410,0,0,0,0,0,0,13.2,610,9.1,2,5.7,57.4,1200,1.41,8.13,0,0,0,0,6.4,0,0
185,2016-12-12,13.2,8.7,116,16.4,1149,0,0,0,0,0,0,8.6,2221,5.8,2216,3.8,72.5,1100,0.55,1.48,0,0,0,0,10,0,0
185,2016-12-13,11.3,8.5,2348,14.2,109,0,0,0,0,0,0,19.8,1958,15,1935,8.4,81.6,1300,1.21,3.61,0,0,0,0,11.9,0,0
185,2016-12-14,6.2,5.1,2056,8.8,3,0,0,0,0,0,0,27.1,909,20.3,1249,16.6,64.3,1200,0.39,1.95,0,0,0,0,6.5,0,0
185,2016-12-15,5.2,3.7,1728,7,1215,0,0,0,0,0,0,28.4,2337,22.5,2334,16.5,65.8,1200,0.83,3.64,0,0,0,0,5.7,0,0
185,2016-12-16,4.7,3,258,6.7,1400,0,0,0,0,0,0,26.5,121,19.7,213,12.6,65,1300,0.57,2.15,0,0,0,0,4.1,0,0
185,2016-12-17,8,5.2,33,12.1,1436,0,0,0,0,0,0,13.7,505,9.3,300,4.5,68.5,1200,1.49,7.78,0,0,0,0,7.3,0,0
185,2016-12-18,12.9,5.6,52,17.3,1256,0,0,0,0,0,0,11.4,2238,8.2,2241,4.9,72.5,1200,1.42,7.63,0,0,0,0,10.5,0,0
185,2016-12-19,16.3,14.7,2341,17.7,1144,0,0,0,0,0,23.9,14.1,1235,9.2,1716,5.7,88.3,1200,0.24,1.29,0,0,0,0,14.5,0,0
185,2016-12-20,12.8,11.2,2110,14.7,1,0,0,0,0,0,0,13.8,713,9.4,722,4.2,85.6,1000,0.94,5,0,0,0,0,11.9,0,0
185,2016-12-21,17.7,13.1,17,19.5,1029,0,0,0,0,0,19.2,17.8,2009,13.6,2010,7,92.3,1000,0.71,2.41,0,0,0,0,15.6,0,0
185,2016-12-22,10.3,8.4,2202,18.7,41,0,0,0,0,0,4.6,25.9,1555,20,1916,16,81.8,900,0.16,0.71,0,0,0,0,10.7,0,0
185,2016-12-23,7.2,5.6,1858,8.7,157,0,0,0,0,0,0,26.2,902,19.8,921,16.6,66.4,1100,1.07,3.01,0,0,0,0,6,0,0
185,2016-12-24,6.7,5.6,424,8,1344,0,0,0,0,0,0,19.7,9,13.8,2,7,67.9,1300,1.02,4.98,0,0,0,0,5.8,0,0
185,2016-12-25,10.7,7,28,14.5,1332,0,0,0,0,0,0.2,8,341,6,4,3.1,70.1,1100,1.09,4.96,0,0,0,0,8.3,0,0
185,2016-12-26,12,8.3,2338,16.6,1418,0,0,0,0,0,29.6,21.2,2320,16.6,2308,7.6,95.3,1000,0.22,0.81,0,0,0,0,11.9,0,0
185,2016-12-27,5.8,3.4,2039,8.6,3,0,0,0,0,0,0.1,29.3,710,23.1,712,18.4,67.6,1400,0.62,2.51,0,0,0,0,5.3,0,0
185,2016-12-28,5.1,3.6,54,6.3,1216,0,0,0,0,0,0,18.8,239,15,2,7.8,63,1200,1.48,8.17,0,0,0,0,4,0,0
185,2016-12-29,5.4,4,2350,7.4,1213,0,0,0,0,0,0,24.7,506,19.4,510,12.9,67.6,1000,0.54,3.21,0,0,0,0,4.2,0,0
185,2016-12-30,4.5,2.1,726,6.4,1235,0,0,0,0,0,0,13.5,7,8.9,14,6.2,65.8,1200,1.44,8.45,0,0,0,0,2.8,0,0
185,2016-12-31,6.9,4.3,612,9.5,1338,0,0,0,0,0,0,12,808,8.6,810,4.8,63.9,1300,1.34,5.83,0,0,0,0,4.8,0,0
185,2017-01-01,9.9,5.4,248,13.9,1358,0,0,0,0,0,0,7,1440,5.3,1440,3.1,67.8,1300,1.4,6.85,0,0,0,0,7.4,0,0
185,2017-01-02,11.6,9.8,728,14,1523,0,0,0,0,0,0.3,10.8,2140,7.3,2304,4.4,79.6,1300,0.78,4.39,0,0,0,0,10.1,0,0
185,2017-01-03,9,7.8,2152,11.1,1,0,0,0,0,0,0,14.4,137,10.2,144,6.7,70.8,1200,1.44,8.71,0,0,0,0,7.3,0,0
185,2017-01-04,9.6,7.8,2,11.6,1352,0,0,0,0,0,0,11,1157,7.2,330,5.7,70.5,1300,1.26,7.14,0,0,0,0,7.3,0,0
185,2017-01-05,11.2,8.7,130,14,1257,0,0,0,0,0,0.4,11.5,31,7.9,523,3.7,73.1,1200,0.61,2.99,0,0,0,0,9.7,0,0
185,2017-01-06,11.4,9.2,739,15.5,1349,0,0,0,0,0,0.2,9,819,6.1,953,2.9,70.1,1200,1.35,7.2,0,0,0,0,10,0,0
185,2017-01-07,11.6,8.6,129,13.9,1327,0,0,0,0,0,8.1,8.3,2326,6.2,2330,2.4,75.9,1200,0.65,2.45,0,0,0,0,9.9,0,0
185,2017-01-08,10.1,9,2314,12.2,1034,0,0,0,0,0,5.9,16.3,744,11.9,1716,7.8,84.8,1500,0.79,4.11,0,0,0,0,9.8,0,0
185,2017-01-09,7.2,5.7,2307,9.4,45,0,0,0,0,0,0,25.3,954,19.9,444,13.8,70.4,1400,0.55,2.2,0,0,0,0,6.4,0,0
185,2017-01-10,5.8,4.8,2348,6.8,1435,0,0,0,0,0,0,21,548,15.4,557,12.1,63,1300,0.97,3.71,0,0,0,0,4.7,0,0
185,2017-01-11,4.1,3.2,740,5.3,2356,0,0,0,0,0,0,20.2,434,15.5,344,9.7,64.5,1300,0.87,4.98,0,0,0,0,3.1,0,0
185,2017-01-12,7.3,5,8,10.6,1250,0,0,0,0,0,0,20.8,1928,16.8,1931,9.7,60.8,1200,1.38,5.74,0,0,0,0,5.9,0,0
185,2017-01-13,6.3,2.7,2312,10.9,1239,0,0,0,0,0,0,27.2,1833,21.7,1833,13.1,58.5,1100,1,4.71,0,0,0,0,4.9,0,0
185,2017-01-14,3.1,1.5,2013,4.6,1417,0,0,0,0,0,0,26.1,2142,17.9,357,14.4,67.4,1300,0.47,2.59,0,0,0,0,2.5,0,0
185,2017-01-15,2.8,1.1,442,3.9,1354,0,0,0,0,0,0,26.6,220,19.4,244,10.5,64.5,1100,1.24,7.06,0,0,0,0,2.6,0,0
185,2017-01-16,4,2.6,2345,5.3,1417,0,0,0,0,0,0,17.8,440,13.1,147,8.1,60.1,1200,0.74,3.37,0,0,0,0,3.6,0,0
185,2017-01-17,5.2,2.5,225,7.4,1232,0,0,0,0,0,0,11.7,1211,8.4,1214,5.2,67.8,1300,1.35,6.62,0,0,0,0,4.8,0,0
185,2017-01-18,6.2,5.2,751,7.1,1919,0,0,0,0,0,0,15.5,822,10.6,1044,7.5,67.6,1100,1.13,5.62,0,0,0,0,5.7,0,0
185,2017-01-19,6,5.2,707,6.9,2349,0,0,0,0,0,0,16.7,2000,12.2,2022,8,67.4,1100,1.05,5.8,0,0,0,0,5.6,0,0
185,2017-01-20,3.3,0.9,1257,8.2,45,0,0,0,0,0,0.6,34.6,1236,27.2,1241,20,66.4,1100,1.12,5.32,0,0,0,0,3.7,0,0
185,2017-01-21,4.4,2.3,1,7.9,1258,0,0,0,0,0,0,19.1,2210,16,2136,9.3,63.5,1200,0.9,3.23,0,0,0,0,4.3,0,0
185,2017-01-22,3.3,0.6,1748,5.9,319,0,0,0,0,0,0,28.1,1711,20.8,1248,15.9,69.4,1300,0.91,4.98,0,0,0,0,3.2,0,0
185,2017-01-23,2,0.3,900,3.6,1128,0,0,0,0,0,0,25.4,642,18.7,610,14.2,67.4,1300,0.8,4.13,0,0,0,0,1.5,0,0
185,2017-01-24,3.3,2.2,159,5.3,1403,0,0,0,0,0,0,19.9,546,15.6,700,10.9,61.3,1300,0.78,3.14,0,0,0,0,3,0,0
185,2017-01-25,3.4,2.3,424,5,1259,0,0,0,0,0,0,15.6,2213,9.7,2019,7.5,66.5,1400,1.22,7.61,0,0,0,0,4,0,0
185,2017-01-26,6.3,1.5,419,10.3,1441,0,0,0,0,0,0,12.8,3,9,2319,5.5,65.5,1200,1.64,10.32,0,0,0,0,6.6,0,0
185,2017-01-27,6.1,2.1,2338,11,642,0,0,0,0,0,0,18.8,717,15.7,719,9.8,69.1,1300,1.43,7.84,0,0,0,0,6.3,0,0
185,2017-01-28,8,1.9,329,12.6,1238,0,0,0,0,0,0,12.7,10,8.3,13,5,66.5,1200,1.56,8.51,0,0,0,0,7.4,0,0
185,2017-01-29,12.7,7.7,2356,17.9,1353,0,0,0,0,0,4.1,17.3,2347,12.4,2400,5.8,93.8,1300,0.8,3.77,0,0,0,0,13.4,0,0
185,2017-01-30,3.5,1.5,1944,7.9,8,0,0,0,0,0,0,30,1159,22.2,1412,16.1,71.3,1400,0.8,3.99,0,0,0,0,3.7,0,0
185,2017-01-31,2.9,0.7,713,5.1,1534,0,0,0,0,0,0,17.1,2332,12.3,1739,8,70,1300,1.74,9.34,0,0,0,0,4.3,0,0
185,2017-02-01,4.1,2.6,2203,5.9,1320,0,0,0,0,0,0,22.3,1518,16.4,1850,12.3,67,1200,0.9,4.59,0,0,0,0,4.1,0,0
185,2017-02-02,4.3,2.7,10,5.8,1531,0,0,0,0,0,0,16.6,17,11.3,40,8.1,66,1200,1.81,11.47,0,0,0,0,5.2,0,0
185,2017-02-03,6.9,3.9,402,9.7,1304,0,0,0,0,0,0,11.5,835,7.5,837,5.4,63,1400,0.93,5.78,0,0,0,0,6.6,0,0
185,2017-02-04,9.9,7.6,845,13.2,2224,0,0,0,0,0,7.7,14.8,2253,12.2,2258,4.6,82.9,1000,0.43,2.05,0,0,0,0,8.9,0,0
185,2017-02-05,8.3,6.5,2057,11.6,1,0,0,0,0,0,1.1,24.6,1400,19.5,1405,13.9,80.4,1500,0.66,2.3,0,0,0,0,8.1,0,0
185,2017-02-06,4.7,3.5,1550,6.9,33,0,0,0,0,0,0,25.1,449,19.4,1129,13.8,67.3,1100,1.55,8.26,0,0,0,0,3.7,0,0
185,2017-02-07,5.2,3.3,709,6.8,1320,0,0,0,0,0,0,15,37,10.2,106,6.6,64.5,1200,1.79,11.18,0,0,0,0,4.9,0,0
185,2017-02-08,5,3.2,2046,6.2,248,0,0,0,0,0,0.2,22.4,2303,16.5,2308,8.9,72.5,1300,0.55,3.14,0,0,0,0,4.1,0,0
185,2017-02-09,2.3,0.2,2344,4.2,108,0,0,0,0,0,0.1,29.5,1405,22.4,1139,18.5,72.5,1200,0.88,5.15,0,0,0,0,2.8,0,0
185,2017-02-10,0.9,-1.4,827,3.6,1214,0,0,0,0,0,0.3,30.4,1307,22.6,1425,18.4,76.1,900,0.74,4.58,0,0,0,0,0.8,0,0
185,2017-02-11,2.7,-1.1,32,4.6,1409,0,0,0,0,0,0,29.5,109,23.4,117,16.7,67,1300,0.79,3.65,0,0,0,0,1.3,0,0
185,2017-02-12,4.8,3,39,8.3,1409,0,0,0,0,0,0,19.5,12,14,109,9.6,58.5,1200,1.81,10.99,0,0,0,0,5.8,0,0
185,2017-02-13,7.3,2.8,541,11.4,1556,0,0,0,0,0,0,15.5,2346,12.2,2318,7,52.8,1200,1.79,11.65,0,0,0,0,9.2,0,0
185,2017-02-14,6.7,5.6,2224,9.4,110,0,0,0,0,0,0,18,157,13.7,201,9.4,64.5,1200,1.9,12.45,0,0,0,0,8.8,0,0
185,2017-02-15,6.9,2.8,605,10.6,1602,0,0,0,0,0,0,9.5,26,6.2,2,4.2,67.1,1200,1.91,12.68,0,0,0,0,9.6,0,0
185,2017-02-16,13.2,5.2,22,16.4,1342,0,0,0,0,0,0.2,15.5,1516,11.2,1458,8.4,75.9,1300,1.34,7.66,0,0,0,0,11.7,0,0
185,2017-02-17,8,3.6,2340,15.4,1,0,0,0,0,0,0.2,20.9,1546,14.9,410,12,74.9,1200,1.66,9.72,0,0,0,0,10.3,0,0
185,2017-02-18,4,2,2349,6.5,1303,0,0,0,0,0,0,20.9,319,15.9,321,11.1,62.3,1100,1.64,10.68,0,0,0,0,6.4,0,0
185,2017-02-19,9.8,1,621,14.3,2336,0,0,0,0,0,0,19.5,2334,15.2,2334,8.5,60.9,1300,1.8,10.75,0,0,0,0,8.8,0,0
185,2017-02-20,6.8,1.9,1757,15.2,300,0,0,0,0,0,2.7,30.8,1606,21.5,1607,15,79.1,1300,1.6,6.31,0,0,0,0,7.8,0,0
185,2017-02-21,7.3,1.5,734,12.1,1526,0,0,0,0,0,0,16.8,107,11.7,115,6.2,66.9,1200,1.89,12.42,0,0,0,0,9.2,0,0
185,2017-02-22,10.4,5.9,2328,14.8,1219,0,0,0,0,0,27.1,27.4,2227,22.4,2235,11.6,92.3,1300,0.07,0.38,0,0,0,0,10,0,0
185,2017-02-23,4.3,2.9,2344,6.1,126,0,0,0,0,0,0,28.1,112,21.6,107,16.7,68.5,1100,1.39,7.61,0,0,0,0,4.5,0,0
185,2017-02-24,4.2,2.9,24,6,1414,0,0,0,0,0,0,22.2,126,15.5,6,10.2,59.3,1200,2.05,12.12,0,0,0,0,4.6,0,0
185,2017-02-25,8.1,0,1542,11.9,1229,0,0,0,0,0,0,15.3,2301,11.7,2135,8.7,55.4,1200,1.58,9.38,0,0,0,0,7.7,0,0
185,2017-02-26,8.3,6.9,715,11.1,1314,0,0,0,0,0,0,11.7,13,8.7,9,5.4,53.5,1300,1.25,7.95,0,0,0,0,7.7,0,0
185,2017-02-27,7.3,4.6,739,9.5,1400,0,0,0,0,0,0,12.3,1503,8.3,1441,5.6,62.1,1200,1.99,13.57,0,0,0,0,8.4,0,0
185,2017-02-28,8.8,5.9,200,12.5,1437,0,0,0,0,0,0,8.8,728,6.6,716,4.3,52.3,1200,2,13.59,0,0,0,0,11,0,0
185,2017-03-01,10.3,7.2,2,14.6,1404,0,0,0,0,0,1,28.8,2212,22.9,2111,8.2,64.6,1300,1.94,10.08,0,0,0,0,11.6,0,0
185,2017-03-02,5.1,4.1,1608,8.1,42,0,0,0,0,0,0,26.8,1255,21.6,9,17.2,64.8,1300,1.05,5.6,0,0,0,0,6.7,0,0
185,2017-03-03,7.3,3.8,444,10.9,1402,0,0,0,0,0,0,17,8,11,12,4.6,62.3,1200,2.07,13.52,0,0,0,0,12,0,0
185,2017-03-04,10.4,7.7,207,13.9,1621,0,0,0,0,0,0,8.3,1242,6.6,429,2.6,63.3,1200,2.06,13.97,0,0,0,0,15.8,0,0
185,2017-03-05,9.8,8.4,446,13.8,1604,0,0,0,0,0,0,14.3,2312,10.4,1924,4.6,73.4,1500,1.14,7.38,0,0,0,0,11.5,0,0
185,2017-03-06,5.2,3.8,1852,8.7,2,0,0,0,0,0,0,25.7,1628,16.8,1533,12.7,60.3,1200,2.14,14.2,0,0,0,0,9.1,0,0
185,2017-03-07,4.8,2.4,2306,9.2,921,0,0,0,0,0,0.1,22.7,1748,18.3,938,12.4,63,1400,1.22,6.87,0,0,0,0,6.9,0,0
185,2017-03-08,5.9,2.5,2,9.1,1318,0,0,0,0,0,0,22.3,2151,18.2,1827,13.8,56.4,1300,1.6,8.93,0,0,0,0,8.8,0,0
185,2017-03-09,9.7,6.4,7,13.9,1522,0,0,0,0,0,0,25.1,123,15.8,231,12.4,48,1200,2.11,14.37,0,0,0,0,14.6,0,0
185,2017-03-10,10.1,8.5,2146,13.7,1338,0,0,0,0,0,0,15.4,4,12.8,4,6.1,49.6,1200,1.82,11.82,0,0,0,0,13,0,0
185,2017-03-11,11.4,7.8,604,15.2,1636,0,0,0,0,0,0,10.7,1437,6.4,1449,3.3,44.6,1200,2.16,14.77,0,0,0,0,14.6,0,0
185,2017-03-12,12.3,0,37,17.4,1322,0,0,0,0,0,0,8.7,1309,6.3,655,3.7,56.9,1300,1.97,12.28,0,0,0,0,15.6,0,0
185,2017-03-13,9,7.9,2318,11.9,8,0,0,0,0,0,1.8,14.5,1917,9.8,2026,6.5,71.5,1000,0.76,5.26,0,0,0,0,9.7,0,0
185,2017-03-14,7.6,6.3,2344,9.5,1253,0,0,0,0,0,0,24.1,1840,18.5,1853,12.1,60,1200,2.21,15.72,0,0,0,0,10.8,0,0
185,2017-03-15,7.3,5.4,2234,10.7,1325,0,0,0,0,0,0,17.7,341,12.5,2,7.1,55.6,1200,2.19,15.39,0,0,0,0,12.5,0,0
185,2017-03-16,8.7,5.4,7,12.9,1335,0,0,0,0,0,0,9.6,1603,6.5,1347,4.1,63.8,1300,2,12.35,0,0,0,0,12.4,0,0
185,2017-03-17,9.1,5.5,607,11.8,1145,0,0,0,0,0,0,11.9,1212,7.7,1141,5.5,52.8,1200,2.3,15.83,0,0,0,0,13.6,0,0
185,2017-03-18,10.6,7.5,525,13.3,1403,0,0,0,0,0,0,7,903,5,740,3.1,62.3,1200,0.52,3.34,0,0,0,0,9.4,0,0
185,2017-03-19,12.9,9.4,504,19.1,1422,0,0,0,0,0,0,10.1,747,6.9,631,4.2,56.6,1200,2.11,13.81,0,0,0,0,17.6,0,0
185,2017-03-20,11.2,9.3,2351,13.3,139,0,0,0,0,0,15.7,16,2130,10.7,2318,5.2,83,1400,0.24,1.32,0,0,0,0,10.7,0,0
185,2017-03-21,8.5,7.2,1825,10.5,1052,0,0,0,0,0,0.4,24.5,655,20.3,704,13.9,68.6,1300,2.22,15.22,0,0,0,0,10.6,0,0
185,2017-03-22,8.6,5.2,526,10.7,1538,0,0,0,0,0,0,14.3,218,9.7,29,4.6,64.1,1100,1.21,6.81,0,0,0,0,8.4,0,0
185,2017-03-23,9.2,7,644,11.5,1643,0,0,0,0,0,4.5,11.6,2158,8.4,2139,5.4,75.8,1600,0.88,5.29,0,0,0,0,8.4,0,0
185,2017-03-24,11,8.6,351,13.7,1054,0,0,0,0,0,0,11,58,7.8,104,4,69.9,1100,0.85,6.06,0,0,0,0,10.1,0,0
185,2017-03-25,9.6,7.6,517,13.1,1212,0,0,0,0,0,1.1,13.3,1845,9.1,1845,4.7,80.4,1500,1.13,7.04,0,0,0,0,10.2,0,0
185,2017-03-26,9.2,7.7,412,11.8,1153,0,0,0,0,0,0,18.9,1537,15.4,1540,8.8,69.6,1100,0.97,5.73,0,0,0,0,9.2,0,0
185,2017-03-27,10,7.6,442,13.3,1430,0,0,0,0,0,0,19.1,827,14.7,836,11.2,63.9,1300,1.96,13.29,0,0,0,0,11.9,0,0
185,2017-03-28,11.4,7.7,442,14.6,1333,0,0,0,0,0,0.4,13.9,2322,10.6,51,4.9,52.9,1300,2.14,14.7,0,0,0,0,11.7,0,0
185,2017-03-29,13,9.9,10,15.7,1143,0,0,0,0,0,0.8,13.8,11,9.2,14,4.8,86.6,1100,1.8,10.01,0,0,0,0,14.1,0,0
185,2017-03-30,11.6,10.3,734,13.6,1409,0,0,0,0,0,0,11.4,804,7.5,902,4.8,76,1200,2.25,14.49,0,0,0,0,15.4,0,0
185,2017-03-31,9.6,8.4,618,11.7,35,0,0,0,0,0,8.4,15.2,844,11.2,1624,6.6,83,1400,1.23,4.19,0,0,0,0,11,0,0
185,2017-04-01,9.8,8.3,327,12.2,1515,0,0,0,0,0,0,19.9,2116,15.7,2106,11.3,73,1400,1.89,13.53,0,0,0,0,11.8,0,0
185,2017-04-02,11.4,7.1,427,14.8,1213,0,0,0,0,0,0,13.9,3,10.8,12,5.1,50.6,1200,2.26,15.72,0,0,0,0,11.6,0,0
185,2017-04-03,12.7,8.8,242,20.7,1231,0,0,0,0,0,0,9.3,1344,8.1,1350,4.3,58.8,1200,2.34,17.18,0,0,0,0,15.1,0,0
185,2017-04-04,14.1,10.4,153,16.8,1454,0,0,0,0,0,0,12.2,1545,8.3,1547,4.6,64.9,1300,2.26,15.82,0,0,0,0,17.1,0,0
185,2017-04-05,15.5,14.9,659,16.2,835,0,0.7,1715,2.2,1647,4.2,16.2,2313,13.1,2314,9.2,88.6,1000,0.28,1.14,0,0,0,0,14.3,0,0
185,2017-04-06,14.1,12.4,2201,15.4,8,0,2.2,434,8,427,50.4,15.8,150,12,2,4.2,99.9,1500,0.06,0.17,0,0,0,0,14.5,0,0
185,2017-04-07,13.8,11.4,803,17.9,1331,0,0,0,0,0,0,9.1,326,5.7,326,3.1,96,1300,1.32,8.33,0,0,0,0,15.8,0,0
185,2017-04-08,13.1,9.8,2142,17.4,1240,0,0,0,0,0,0,12.1,1353,9.7,1424,5.9,92,1200,2.3,14.8,0,0,0,0,17.9,0,0
185,2017-04-09,12.5,0,1828,15.3,1842,0,0,0,0,0,0,12.8,246,9.8,251,5.6,88.6,1100,0.98,4.57,0,0,0,0,12.6,0,0
185,2017-04-10,14.1,12.6,2344,18.6,1033,0,0.2,2339,0.6,2313,0.4,11.8,1305,10,914,4,80.8,1100,1.61,6.68,0,0,0,0,14,0,0
185,2017-04-11,11.7,10.3,507,14.1,1316,0,0.4,35,1.7,30,4.5,19.8,1425,16.7,1428,11.4,82.5,1300,2.27,15.09,0,0,0,0,14,0,0
185,2017-04-12,12.3,10.4,2314,14.8,1513,0,0,0,0,0,0,21.7,932,14.3,733,9.1,53.1,1200,2.43,16.45,0,0,0,0,12.3,0,0
185,2017-04-13,13.5,9.6,2347,19.4,1251,0,0,0,0,0,0,7.6,1438,6.2,1553,4,62.3,1200,2.36,17.65,0,0,0,0,14.9,0,0
185,2017-04-14,15.3,9.3,48,19.4,1109,0,0,0,0,0,0,15,1121,10.7,956,7.4,71.9,1200,2.35,17.74,0,0,0,0,17.4,0,0
185,2017-04-15,16.6,14.1,2335,20.2,1128,0,0,0,0,0,0,10,1122,7,1125,3.7,90.6,1100,1.23,8.39,0,0,0,0,19.3,0,0
185,2017-04-16,17.3,12.9,517,21.7,1433,0,0,0,0,0,0,9.6,1746,6.7,1146,2.8,93.8,1200,2.07,13.49,0,0,0,0,22.6,0,0
185,2017-04-17,14.4,11.1,2047,19.3,1,0,3.8,716,8.5,716,16.5,18.1,2034,14.1,1919,9.4,100,1100,0.34,1.42,0,0,0,0,15.7,0,0
185,2017-04-18,13.1,10.6,427,16.7,1432,0,0,0,0,0,0,17.4,1937,14.4,1635,7.5,91.6,1200,2.08,13.88,0,0,0,0,15.1,0,0
185,2017-04-19,14.2,10.6,2321,18.7,1129,0,0,0,0,0,0,14.1,1,10.9,7,5.1,52.9,1200,2.42,18.37,0,0,0,0,15.8,0,0
185,2017-04-20,13.6,11.6,400,16.4,1333,0,0,0,0,0,0,10.3,650,7.4,655,4,73,900,0.63,3.24,0,0,0,0,13.3,0,0
185,2017-04-21,13.4,11.6,459,17,1049,0,0,0,0,0,0,10,2137,6.8,2324,4.2,83.4,1100,1.08,5.9,0,0,0,0,13.9,0,0
185,2017-04-22,12.4,10.8,2325,15.9,1401,0,0,0,0,0,0,13.4,434,8.9,400,6,85.4,1300,2.22,16.86,0,0,0,0,15.5,0,0
185,2017-04-23,14,10.2,535,18,1241,0,0,0,0,0,0,6.1,2,4.7,6,3.1,72.8,1200,2.46,18.79,0,0,0,0,17.5,0,0
185,2017-04-24,16.5,10.7,541,21.2,1454,0,0,0,0,0,0,11.8,1045,7.5,1224,5.3,70.9,1200,2.44,19,0,0,0,0,19.2,0,0
185,2017-04-25,18,15.4,339,21.1,1107,0,0,0,0,0,0,11.9,2342,8.9,2350,4.3,84.8,1100,1.16,8.12,0,0,0,0,20.2,0,0
185,2017-04-26,14.5,12.6,2250,17.2,1431,0,0.5,241,1.8,637,9.1,14.1,1913,10.8,1910,5.1,85,1400,1.89,10.09,0,0,0,0,15.8,0,0
185,2017-04-27,12.6,10.7,2335,15.6,1444,0,0,0,0,0,0,17.3,252,12.3,1209,8.7,70.8,1200,2.44,16.49,0,0,0,0,13.8,0,0
185,2017-04-28,15.7,10.8,1,19.5,1348,0,0,0,0,0,0,13.8,2343,11.4,2359,6,74.4,1200,2.42,18.59,0,0,0,0,17.9,0,0
185,2017-04-29,15.5,13.1,2356,18.9,1156,0,0,0,0,0,0,19.3,157,17,249,6.8,85.6,1200,2.43,18.82,0,0,0,0,19.7,0,0
185,2017-04-30,16.4,13.1,1,17.8,1443,0,0,0,0,0,0,16.4,1111,12.4,1007,6.6,79.9,1200,2.38,18.12,0,0,0,0,19,0,0
185,2017-05-01,15.6,13.8,1656,18.1,1235,0,0,0,0,0,0,8.8,710,6,30,4,94.1,1300,1.1,8.84,0,0,0,0,18.8,0,0
